pet_id,state
99f503a1-8001-435b-b2b0-633a5918ee7f,Adopted
35c4bac4-6177-406e-826c-63fec8b70d75,Adopted
c2132d75-020f-42b7-92d2-620b9176ee80,Adopted
0e6e03f2-412e-42e2-98be-d41b7c49bce2,Available
1f99cf53-7c84-47b1-a473-cbc410784c61,Adopted
7ac0a0ca-92d9-43ac-8779-ef4d7c2cddfe,Pending
b28883cb-703a-4be1-9cbe-112621288bc7,Adopted
b11923a4-a1fe-4f93-8c10-d9e4c7940447,Available
d75949f8-67b3-4ebd-819b-9d28c48b6fef,Pending
a1c4df20-8995-4e44-b8ad-8ac40a749075,Adopted
8f86dbf6-05f4-4f5f-92e0-31088ea29003,Pending
119a731a-1d9b-417e-8b64-2e102d2aaa9e,Available
18fd9d18-2ca1-4ccc-ad53-be88684719b0,Adopted
2f8afd2e-cd8c-4eee-8c02-672596745261,Adopted
d9528da8-193f-496a-95f3-bf99d15b715a,Available
807e0754-4d84-4ba5-a3d7-8aafd3458012,Pending
77b3c70b-564c-49c7-b028-9fc35de43247,Pending
a8e384c4-51ad-4377-9fb9-5e050185380c,Pending
f963e5e4-b80d-490a-afb8-4e3a21d6ae13,Adopted
dfcd93d7-fd18-4ec0-8f98-fa4eec407ac5,Pending
c4be3d57-c05c-4b3a-8ef3-fe1d0f91318c,Available
660561d9-c508-46ac-8047-0f531cb13b0d,Adopted
5d493afb-188c-4271-a55b-3fcad42107b8,Pending
e060b986-9500-48aa-9dde-c0383b261919,Available
bdd600c1-d3b0-4aeb-a5db-1e32b95fa4f1,Pending
f70f77d2-f9a2-41ac-9bcc-59e2a7821acf,Pending
c5cd769b-f755-4ff9-adf3-1fe66e2af17c,Pending
c054add3-60c1-4aa7-b953-4f0476bd468c,Available
62cbc440-6440-49d9-96b2-eee194e0119e,Available
7a41d2ab-317d-4cbf-a221-a53e5c0fb247,Available
a3c77efe-a56d-40ba-81ed-29104c23bff3,Pending
a647ff90-3967-40da-90ea-6b5c6b6e24fd,Available
4bae6210-b0f4-4392-a8c0-b0706d92e7bc,Available
288d9ec1-b15c-46ab-9800-0aa3c70643e5,Available
dfa7166f-d532-4e58-997a-08c4daf69a68,Adopted
b12f206a-2359-4338-80bf-2ac47567df9d,Available
21d93d85-8c8d-4c3c-af64-748d6c5c6b32,Pending
ea416707-76da-4972-9b1a-ac3c0c31427a,Available
490da9a4-8687-45b4-a4e8-bce431af6a15,Available
f38568db-16a6-4ee7-abee-615cdf11dbf5,Adopted
8fb7323c-133d-4701-b830-327ba5da0ff9,Available
3c16fe93-84c1-4fbd-8c95-51f245e7e3e8,Available
999dac5b-1c44-455e-9ecc-0967fa433d59,Adopted
d21f8c7d-7d12-4a59-929c-07374728ef3b,Available
5affb512-b82f-4b28-96d8-4015940be5db,Pending
443f9aa3-8e07-4749-b3da-603e18880a5a,Adopted
ec7e797a-8476-44f9-8176-c24711b245f7,Adopted
de7275f6-90f3-4f0c-aa22-94c324c0be4b,Pending
70e557d5-0e77-4f14-9170-e56b1af838f4,Available
71c220fc-d865-49f4-96ff-b72059385a8e,Adopted
f7b937b0-3460-408e-b6b0-635d40f98d52,Pending
5e78dcf6-ed65-4a4d-b42b-d073cbf4c4b8,Pending
aef6989b-9c03-4b60-b09e-8e91c46e69b7,Adopted
ee0446df-6429-4b4f-9d69-bbe27347118d,Available
3267984f-fb90-4da2-932e-3d7d032e5855,Adopted
9225d821-1fa8-4f0b-9ccd-942acf665f95,Pending
89d2888c-8501-4877-af9c-abf273b748e9,Adopted
29fcb93e-bc4d-4c6f-8d8d-c58428b58ea0,Available
a6a15dde-9fd6-46e3-a236-862e9ceadf60,Adopted
eb2006db-8a56-4035-bfff-fa4ff13723ab,Pending
b13a9f9d-8c58-412c-804e-430ff4f5360e,Pending
cbff4ee2-d6ed-4196-b215-1fd3a80cc2cc,Adopted
49bded66-98c7-42d6-a587-0a329ff9c8d8,Adopted
e6d4c417-c65d-4ce7-aa4f-500016f353c4,Available
acc419be-a3fb-4dcd-bbfd-35bbf2eff78f,Adopted
c21911c6-0718-4f19-8501-c84baa46b468,Pending
5ec49123-961b-40ef-b9c1-e5187ad22269,Adopted
f2c53041-aa08-4f6a-b004-f7a4e5bdd3d7,Adopted
5e61ec03-9d9d-489f-9846-6854ba7d0935,Pending
6fd0c895-a120-4437-97e8-e56110de073e,Pending
1a27c83f-7d9d-4395-bbbb-2196b2e305eb,Adopted
3b364b34-ad40-48c3-b483-10b5e9af23fc,Pending
e404cf94-060e-403c-b5df-936577f9db8e,Adopted
706948e7-a9d9-4c81-9645-c192559d4563,Available
75b13353-8b97-4670-bc09-e5ed3bc56b29,Available
0bfab78a-7678-4d26-9651-bca4639c2939,Adopted
d89a9a25-08bf-4a48-8e1d-9386eef23551,Adopted
189fb440-1a3a-4cbd-a041-d7d16c8a156f,Available
610fc0cc-02bb-4f86-972f-caba45568806,Available
2bc04498-9065-46ae-9cdc-e8772ff738ab,Adopted
c9e20c8c-c9f1-47bb-a469-ddefb5987075,Pending
ba48ec1f-0ea4-4530-ae4b-dd2725e480cf,Available
70bc0d50-7347-485e-9677-0c481cf34841,Pending
7f8af449-8a51-4c50-902a-700e1cc44937,Pending
6e6e5d72-a7bd-4610-8ec0-494871422d04,Adopted
f1037fb9-e4dc-44eb-99e7-842551430ab3,Pending
4178a32b-e1e3-4354-902c-69d98d5c1965,Pending
3b936f45-7e92-48e3-baf7-fd9c1698e312,Pending
37bd98ca-1145-4bb2-8264-6008a407636f,Available
af466b88-9a87-43bd-8676-e038ce22c13d,Adopted
e585bce4-49da-46e5-b388-f01e42ef690a,Available
dd4b7a0b-4a12-4b89-a2b2-142967cf83bf,Adopted
2fe68815-15c3-47f8-98c0-aa62cd156a98,Adopted
10249ebb-13a1-4f3d-825a-05f38a1c9e06,Pending
a2308e8d-6145-43cc-8a46-2e448ad42566,Pending
a17d4651-c680-47c8-b805-2bac940bcaa8,Adopted
e3f7bb38-16bb-4172-a619-9d4cb6230ca2,Adopted
37719d8c-5464-46ff-a8fb-7239467fcdce,Available
9a0e057d-5b99-499d-a9a7-eac3ea95bcec,Available
5ea8fbc4-d4a2-497a-8dd8-b5044cad6239,Adopted
40ffd1e1-0b67-440f-9782-a742967f05c3,Pending
45405f68-b05f-4271-a4b0-6688f4fdb71e,Available
6ee37c5a-67d1-4c8d-b202-f9138e99160e,Pending
ad175275-62fb-4a4e-87cd-ca0db6e8293d,Available
9bf89d45-5978-43fb-9c6c-5e7b6926ffff,Pending
d8d4a52e-d7d5-45c2-87ff-b62d66bd4a57,Available
00cc0320-be34-4efa-a6cd-dcfe5c48350a,Pending
929b18de-0cdd-4187-836b-2bd98e2e216f,Pending
65f64dcd-a0f4-4a2b-8753-0dfd26c1d9fd,Pending
48e83fdf-0290-478d-9174-25ddf7b70259,Pending
80bb74e9-9e89-42e4-948d-1ac73ed27603,Available
1986623c-6d21-4650-845b-2d9e83b3b1d4,Available
6b4fa464-509e-4718-898c-34899102b724,Available
fa72e05b-8541-45f4-ae3e-651fc7bb6f08,Adopted
fa9d1a29-30cb-44b7-b232-92c3db8b24e4,Pending
273534f9-7ba7-4df2-a477-bfdc3c812104,Pending
dc8bf184-656a-4d48-a07b-38f136f7c9e0,Available
a20acfc1-ecbd-48a2-8c42-654f40250258,Adopted
338c5bd3-0726-453b-9d12-7f72ab7daf19,Adopted
390a1ee1-68e9-4f7d-87d8-f4f3baff12ab,Pending
703a7e8d-2656-4186-8c3a-487b59fecb2b,Adopted
6ea4d8d3-e471-4798-83da-d86780a449e7,Pending
3115ed73-509d-40ed-81e1-2fe73316007b,Available
a0c50ac5-30c4-4dc5-b2db-ce425ae37bce,Adopted
8b53cc7a-80a2-4836-8721-d89a01b757be,Pending
16ce4545-89ac-4898-be83-0ef73d58747f,Available
e069b547-1952-45d7-8d6a-c049fd9b4e9b,Pending
cb269a7d-73ad-4902-8795-24cd832efcee,Adopted
56f054b0-dbe6-4b2b-8318-b50cc0b3921c,Adopted
51df72cd-9f39-4c5e-91c8-9589f29bbea8,Adopted
fb092b85-ab52-4621-8f56-556bc1234501,Pending
7b800111-ded1-45fe-85f1-d686655aec86,Adopted
e461f912-2e02-4b62-9051-a60a73acfec9,Adopted
11b4cccf-f68b-45b2-912a-495fa08b0b31,Adopted
9b2d8328-c8f3-4d28-bc9d-73ba7699e991,Adopted
b7dce7b6-b9fb-4b74-9ce0-b0699046eb4d,Available
c20ab22e-1546-4023-9c7b-1eba1c34f61e,Available
e586c843-8f47-44c3-beb6-d047028d5560,Available
ac90b444-aa35-44d6-8ba9-76df212a3032,Adopted
871814da-7f07-470d-9eac-ba45b424989e,Available
5aac976b-700b-4fab-81f7-e85936c9c619,Available
eb969dd7-a446-4602-9a42-c33155043346,Pending
c3c1661d-b3d8-47a2-b46a-c5dc28bb20b5,Adopted
8fcb8466-7938-457c-97b6-d30d4a84251b,Available
a2e49673-7ea4-40bc-93ed-fb24d8fd94d8,Available
206dea02-a325-4ef9-92cd-04f955e11244,Available
047b72ae-5747-4c51-ac20-2419fc69dbc2,Pending
d220fe51-6b13-45b3-8a0c-519c6a9d639f,Adopted
1c1d957a-ab4e-4c34-9c05-6add9f1f0cca,Adopted
6141f047-d7bf-411c-8985-12fa26495e96,Available
bd37b5aa-0952-4990-9eb4-936ee08c1f0e,Adopted
93f19ee0-e059-4b93-856b-5d701e48106b,Available
7f61de5e-5264-4884-b668-05ee65d499e6,Pending
3731c2ae-945f-4a79-a81e-967466477371,Adopted
cba0349d-ab3f-42a9-89a9-4f60a9512cf7,Adopted
79cbfdc6-d968-47f5-8ec6-3b0327ef3749,Adopted
699670ab-ab6e-4f2f-a9e1-1b4caddd6a2a,Available
fb9bbd47-95f6-47ec-9a66-bfa600881fcc,Pending
569bbe3d-5970-400f-b7ef-794e3928e6bc,Pending
2722ede6-c18c-4bcb-886f-7570c5f0516c,Adopted
c812fe4f-2042-4ef4-986c-b0156776b624,Pending
65179279-e511-4a83-b1e9-1648ab6f6e08,Pending
43960484-9d61-4ecd-9bc5-748d5c54edf9,Adopted
f146789a-0d5d-40bb-875d-7475bc43d5c3,Adopted
e19acb6c-4394-42b2-b201-538d1a9848bc,Adopted
7a854620-37ff-40a2-adef-b89ca0eb277b,Adopted
bc11a723-f461-4536-b0c7-20e0f0a7622f,Adopted
ca8d619e-ed33-4667-bdd8-d91a3a6e1918,Pending
87e61bab-30f1-40a9-8f0d-df1543554b51,Pending
f313b5e6-b111-4ed7-8fe5-6bac6f9d0d80,Adopted
d2060db1-123b-439e-9ad8-d740f1fa2dea,Available
a4f67bcb-e74d-43fd-a291-0ac5c2daeaa3,Adopted
fb5caece-3e7c-4da4-8fa6-a153e5a691c8,Adopted
e263d8ab-e8d9-4859-a34a-a9fdd184d39e,Pending
694e803a-02dc-45bf-a487-57d101bc2f65,Pending
d78f9de7-33ff-4861-b776-c67a17fbfc95,Adopted
9f3d359f-d752-4e6f-a89b-46bee4db10ec,Adopted
8675b5cc-82cd-41dc-b6a2-aee90290b4b9,Pending
4e831d20-d2cb-4e27-b686-2ec52f4ebf57,Pending
5cca38ba-4fb1-4a44-b590-eaf21bef3d36,Pending
5b0eb239-54f8-42ef-a494-5e74f3f28d8b,Adopted
7939edcc-6ca4-4d75-9906-0581b1bee6e3,Adopted
2f0f3298-6e1a-46b9-bf3b-71ffe1f0a450,Pending
c095373d-1f1e-4ad0-8516-54170a29034c,Pending
8a117e9e-100a-41db-9750-9d3436c1bcae,Available
9f46f297-d940-4fc6-83fa-b5a2ad524ce0,Available
3f878de5-badd-4bde-9cee-605b26e969c2,Pending
2a2f81b1-7c2a-440f-af7e-2adf920fe25d,Pending
60c42fab-4a62-4867-8b83-4dd681f8a889,Pending
bed988d3-bc82-4fe2-942b-4147db27cd86,Pending
d653055b-0248-4db5-9f2d-ac4c4bad10e8,Adopted
857758e4-5754-46c6-8670-da743ba571d1,Available
6c2b14ca-49c1-4c38-a059-ef2f40326b4c,Pending
935608d7-cd95-450d-8a3e-c616d75700e3,Pending
9ca78d13-def3-48cd-a3d4-863d2ad8a33b,Pending
280cfe01-a8c6-4228-8ed0-7e39f2f35153,Adopted
d95b0f4a-4ee4-40fe-aae9-e304403871eb,Available
6a52c8e7-222d-44b4-aec0-e7131c2bdf45,Pending
9b9ffa07-6a15-4e7b-894f-328331b482a6,Available
2e9fb28d-c6f2-40e2-935f-f2e9e0b7c708,Available
fd8a8bcb-98e1-4cbd-bcce-c78abe40c93d,Available
0ae47732-6b03-4880-9d54-5f2c129447cb,Adopted
06b572ae-7593-4629-bd0d-c4902bd3b4b7,Adopted
dd00465d-98e7-4fd8-a85e-cf130f8e5270,Adopted
26da29f7-f7e2-463a-800c-8c4a9433e532,Pending
5afe2b7c-2a41-47ea-bdb4-2bd2a5f3fab7,Pending
55036984-6c0e-4878-82c1-e65781d3f830,Adopted
471d6487-911e-4759-bf22-5019bde280ab,Pending
70fd165d-35b5-4ff7-95d9-7170ecc15b7c,Pending
8d0de890-2591-43f1-adbb-daa9b48cf2eb,Pending
5fd02870-15e9-4974-acd7-c8b3f52af4f7,Adopted
9f4cd75f-4e62-4e80-a010-55831507f1a8,Pending
e48b70c6-1522-45ca-976b-d3bc75b0b9aa,Pending
540e6e36-c231-49d4-953b-0347b10c90ff,Adopted
1838ad05-e5aa-467e-b68d-29333ac3c53a,Adopted
019386d6-8561-4ee8-9622-bf7509ce733c,Available
6088f433-f46b-4166-9e15-ced6e51aa6b7,Adopted
3c24047a-eba2-4c08-a49b-3cb4178ebf45,Adopted
7eee5f4b-21ef-4980-99a5-07e6a6ab56f6,Adopted
087b3b34-d611-4048-9aaa-e84f4cbcf708,Adopted
2adbfd11-5a8f-4e04-bfee-0953cedf8909,Adopted
d840f99a-c9ea-4bda-8cc9-7eb47ea83d37,Adopted
e47b0d3d-dea2-43cc-8bf5-345d96a17db7,Pending
4e3a8ec7-119c-47b1-8560-585f065e7cde,Pending
e392457d-8570-4ba0-bff4-9dd898c3852b,Adopted
c102fe49-74e8-48de-8773-8b69d3b6506d,Adopted
2db8a1fa-aa48-4c30-9fb1-366b5850be92,Adopted
b54c02be-1145-4792-9940-d731269b2d60,Available
55029fec-a289-490b-9b9f-944dcf132c22,Pending
156c53ac-97de-4291-8a23-a3ba0e4885ef,Pending
1837ab43-2c30-42a0-8b20-00267416b0c8,Adopted
e2a5c3bf-7475-4f48-9be3-46cb65c01ff7,Available
9c32b06f-45d4-4bde-97c3-bd08c84f40be,Pending
d460a071-805c-4fd8-8cbc-3dd748683fe0,Available
2d9609ed-c1e8-4fa1-af2b-bbdf73adf7a1,Adopted
28fbc345-d3c2-43bf-9566-4c9f7f964c96,Adopted
6d1408c6-67d7-477d-9f8a-e2e2fd6275cf,Adopted
d0edb885-88e0-4d9a-96d4-0b227e65fcaf,Available
02b2eb12-8b53-4ee2-83c4-45a91ecb76b6,Pending
eccbb9f9-41e9-4fd3-aef8-948c4679b82f,Pending
8ab92e59-cfb4-414a-9a5d-125d973c3727,Adopted
4d2a7e4e-c771-489b-8b5e-0460e67d3ba9,Available
f99d445f-ed2a-4b92-8c53-813f22bbd832,Pending
d3b8872b-c799-4b75-829d-483f43bcba5d,Adopted
a7a03aca-eee5-412d-b1f2-65b132ead975,Available
be91faa6-6736-4b51-9e31-92985427765a,Pending
94a46b12-43a6-46d0-aa54-728eccf9e0b0,Available
03579ba5-1e90-434a-9e17-7720a545c93e,Available
b7c59dad-8fff-4163-8339-4a31fce016ce,Available
04d5f145-802c-471b-a2cb-ffb954b615d0,Adopted
48f6bfd8-dc75-47cc-82a6-e39d0d408cae,Available
1e6cef5d-389c-4bf4-a3e9-9b61c0954997,Pending
5c05fea3-4e40-4a61-ac47-96ef8ca9d3a9,Pending
4ec12bae-d975-406f-95b9-bf32dcfaf869,Adopted
9e3a42cb-1890-401c-87c7-50c5c38bc0e2,Adopted
ebb307d4-4c30-4e96-8ea6-ade15b1f9554,Pending
a7cd4ccd-2447-41fc-8f15-e068b09c9655,Available
4f9e01cc-eca1-41a4-88f8-9a166c1e316f,Adopted
477b17ad-a4e0-4408-9da3-5d3b8c6acebe,Available
243b1958-a3bb-48d2-8a8e-d8c7c3b10170,Adopted
ecff6dd8-67c0-4b84-af39-6e5bb7a218e3,Adopted
42e2033a-c21d-49b6-b09d-bc00720776d5,Pending
76ff876d-51d3-4fb7-956a-b336a1e5ded7,Adopted
3325f933-3e94-453c-9def-42e5310e26e1,Available
a4f8443e-d7b7-4da7-bbae-51a5eb6b3a5b,Available
2097e5ca-4e4c-4bed-bf90-dea17332a001,Pending
15086d61-739a-4dbe-b107-121d268cff68,Pending
79a3e211-b53c-477e-9640-5f9b1740675d,Adopted
4d550100-c274-417c-9bd1-0643a10cbb69,Pending
1ebc72cc-9080-4b78-8ea3-687cc626f54e,Pending
2d5cec6a-ed52-4888-b7bc-f15cd718f2bf,Available
dfd823a6-7ff6-4a86-a0ef-ce19241c7173,Available
1345824c-c886-4bfd-8e5f-ed6ab41235f1,Available
06632155-7dbb-4cb5-9a6d-ef6d3800826c,Pending
1aefbc27-91ba-4df9-8638-1eb7ddc38763,Adopted
24ea6717-1f4e-442a-9aa1-4a22479dfead,Pending
37d4ef5f-8fbc-4649-9c5c-a848828c0fc5,Available
5e1e3684-34b1-433d-abb4-7bc59e9a033a,Adopted
f4d071a1-2d44-4f2c-9c7f-26ec2046259f,Available
b5b57b45-ad84-4a25-9b39-4df62ddfae88,Adopted
24a9cd7e-844b-4c08-bc08-bb91a1acc6fa,Adopted
9045947f-7d61-4e22-8dba-9c7e7c557b9b,Available
60af6430-e445-49a4-807e-12729802861e,Available
2310b676-9e7c-43b4-a75b-7547fcf88bc4,Adopted
bd094bdc-0754-4333-91a1-b560d25997de,Available
85a032c9-4c70-4921-8299-4567ff5dc354,Available
06ca549c-2a07-4c85-9945-de89f52a20cb,Adopted
e05aa57c-1232-4cf9-88c5-7adc6e89d755,Available
7470d9b1-68ef-4ac8-acc2-fc3419983316,Adopted
a59c2b40-11f5-451a-ae88-b71ea9408b63,Available
b7600457-7270-45f6-b3fa-d4c8891008cc,Adopted
25fd93cb-9c57-4a7b-9378-d38417ae19b8,Pending
620249ec-1ec3-4e81-9280-bdc426686dd5,Available
175fb89d-5f02-45a1-a7fc-61af226b6cd9,Pending
0b2b3242-44b9-415d-ac20-bedcf4ab0b0f,Available
df68d60c-dab3-4671-9313-d81fb15f765f,Adopted
d27c3824-dd11-4ea7-aa89-e6027e03298c,Pending
32c85d3e-6b90-4328-8c71-a706d5b9ab83,Adopted
5181d671-4680-4360-8162-ab63bb335e52,Available
44c42b40-33ef-4c25-8ede-53c7a249ccd7,Pending
a9e481d7-77d1-4fc0-a63b-4877ad47c9be,Pending
f4452dec-c546-4ad4-a54f-d5e03535374f,Pending
11c1175d-1b14-434b-b3b8-5a2e7bb4c807,Available
e157ebe8-18ba-441d-bca0-bfaeb6265a16,Adopted
77d6573e-7d9a-49f5-8c7d-685a93bb4db9,Pending
60601145-b094-454a-9a7a-307ff516ccdc,Pending
056a878e-68c4-4f1c-8ee8-04b6b82714d7,Available
843ed3a4-2593-49be-9722-84c9cdf4e0a9,Adopted
57db381a-6c7d-4668-b543-c9d92ced46ec,Adopted
295cdb50-9553-4c80-ab71-c5177e827d5c,Adopted
563c8cfd-1d0f-4336-a20b-228387c8f78b,Available
ce84fc65-2735-4dcc-9b5e-6ccfef220437,Adopted
8b1e8fca-9b04-444c-baeb-db4d18fe89db,Pending
c411db37-a37f-4ad9-80f7-bc448fd73709,Adopted
872312f0-bd38-4e8d-948f-3796fb632cbf,Adopted
5fbf3caa-25f3-4970-ac0a-090bbd7567af,Adopted
c8196ddb-f4c7-42c7-907d-cf6f2d4132c9,Pending
28939515-b8f4-4ea5-b45d-f12e8553b6c9,Available
8e1fc4e5-68b7-4e04-b731-beba54bca395,Pending
ef597bab-b2a4-4324-ba0d-9ca87368a361,Adopted
730f1bc0-544c-44f7-9c38-a0738f202b3a,Pending
7c3a7201-4a36-44e7-b5a6-771e850f35c8,Pending
4df243ad-abee-4c1b-99c8-811cc767a191,Available
f0dd019f-02bd-466c-80ed-3273c0f52d26,Pending
c7722f9e-e808-44e8-bc8a-9ac9193e61f4,Pending
31a487eb-1590-42ba-8275-3db9cd9b4172,Available
1b383741-0cdd-4aa8-8625-b1e7ab06ed81,Available
5d94f12d-f6ac-4328-b158-7300c6106ed1,Adopted
3e73f7f2-f811-418b-8902-ee1019db0884,Available
deaaa593-4b86-471e-bb56-3b1c81ca6fe4,Pending
ff48406a-b05a-406b-8685-02bc73d6ad3a,Pending
2f80747f-e0ca-4e4c-b59d-3ecd800213f1,Adopted
71fe964a-df33-4c8c-8242-75fc2d45f086,Pending
98fe3a1a-3e8c-4a33-a00f-98109540f6f0,Adopted
f9620034-0365-44b9-8fed-2ce9e850b8b6,Pending
bc46f4f4-24ba-459c-ad79-91251046ee1b,Adopted
44621403-c8c5-497b-8114-d0e27e4d6cfb,Adopted
0d76dbe7-2d9f-418e-8a2a-0e443ae6fdd7,Adopted
8defa133-cfd7-4b07-9bc0-98d243083307,Adopted
72ed6b0d-62bb-4e6b-9789-4b316e482fba,Pending
09be03dd-82b8-4ece-8f5c-1312409333d5,Pending
81f2f92f-3d17-4ef0-8f0f-d981cb36960b,Adopted
7ab866af-ced9-48e3-a9f0-9579ac1f41b1,Adopted
59ab9ba2-7789-4dd8-8df8-5794e710b1cd,Adopted
3a3550fd-fc92-4c0c-9389-4b21e61bdc3a,Pending
5c8acd8e-09fe-4e94-8bab-3298845bb3b2,Adopted
65459843-c9af-445c-9b22-1243dbb221f4,Adopted
b09ef88a-a9f6-4bb0-a435-426714ef2279,Pending
0713116c-f00b-4921-a2b2-ac22e389bc05,Available
17ae09b5-8858-4572-b4f5-4e45f6f97dab,Pending
c9961e00-ced9-46ee-9cce-ad383c41665d,Pending
eb05dfdd-236c-4347-9cee-525531c6ad30,Pending
7f9abf2a-d9ea-483d-b18c-d89ae7f00aed,Adopted
52df2cc6-f1ff-404d-8e6f-b5f44b32e369,Adopted
9b1d1df2-fbd4-4125-a0b5-14e82905cacc,Available
5ceb0a19-38f0-405c-8207-3e048733b09d,Available
d6436606-2eab-4527-96df-bea7ed1000bb,Adopted
b78db7b5-528b-491a-aee2-e0bab878c6c9,Available
e32f2a86-f9a7-42c7-92b1-0b927c440f98,Available
a2284dce-b60f-4bfb-8d8a-68d75357f76e,Pending
cc78de58-7dd8-4f74-81a8-dcaeeff8e881,Adopted
a7ff8edc-4753-4e2c-9836-ab68c55101db,Available
52a3ac95-b771-4352-b363-6321b837750f,Available
a70d03dd-4cd1-494c-9a91-36c3d6601c34,Available
9adeeb21-8eba-46fd-81ea-5162c544aaff,Available
6b3acd78-9ab3-49f6-9636-25b3447d870d,Available
898eba6e-333a-46f3-8780-88fa0d24286f,Adopted
cbfcb8a0-72f7-48c8-98d3-834d95a376d8,Available
2b005591-011f-499d-9302-3cbec6cf7bd5,Pending
080944e5-b987-480c-9355-6fafb694370d,Adopted
d77274bf-9fd6-4ec8-b233-8641eba47044,Pending
ce6589b2-dc9e-4180-bba3-1c1667d7e308,Pending
b5c5bc5e-6b5b-491f-b6d1-17b9292bb7b4,Available
60c79ef3-8e54-4ef0-ad9f-8b9c2f694fea,Pending
a932c4c2-e743-428c-9954-d74769a6e34d,Available
a5b62623-4525-44d4-8449-05089361148b,Adopted
5fd18d89-2fb8-4d1e-ad41-df521ee7557e,Available
b46c468b-cc9c-4e05-8454-2f899743ac7d,Adopted
1fa8f0c9-d073-42ed-ba72-024d79655e1a,Pending
2da71f3a-5ad2-49c4-850a-c6a12952579a,Adopted
4671f28f-c14e-46ed-afb5-ef27f0c83441,Pending
1b067c31-f834-441b-a259-d210ceae51d9,Available
44101d04-e645-4577-98ec-330d4cba775d,Available
b08c33dc-b39a-4668-b4c1-1fc0cd4ae4b7,Adopted
713cdb48-e793-4b0a-8986-aa957d860f6e,Available
445cac2c-1286-4901-b87e-2d2bad273243,Adopted
7caaf879-a000-4003-8a77-891f268b8e99,Pending
d527082a-4793-4421-8dcd-af2a772824d0,Adopted
a553b2f9-c74f-46a3-919e-022ecbd791da,Pending
b7abe051-167f-4420-a421-328a2c5fd47a,Available
905e8b0f-59b2-4155-b6a7-245bdad91f5b,Available
5b768e83-ec32-4ee3-aa0a-2b28bd4de5a6,Pending
c2bec329-84cd-47b9-8de2-62f47aee5f30,Available
355314a5-2c85-4fb4-b390-abd5abc7c1f4,Available
bb9baafb-daf6-442c-a5ff-ba0d2e76c562,Adopted
f0a47d2f-37f1-4048-b2eb-bd1c2be45374,Pending
bb080faa-c559-49aa-a05b-7593159851de,Available
f531c8b0-d880-4ea8-819b-faebd70cc807,Adopted
ddcb710d-8fa0-49a2-a611-d8496dbf3b36,Available
9742af60-4250-4e6e-acdd-0a1800a00eb1,Pending
8eb66930-64a7-4bde-b0c6-ddb7c9afee8e,Pending
408806b0-a405-4ac3-90ff-63f04db7e526,Adopted
105132d3-3788-484e-b475-73a05beb6663,Pending
08399258-6d59-4fb1-937e-fe836328af0b,Available
1539588a-66cb-44ac-955c-2ffd3f83fd68,Adopted
bb9aed99-36c7-4733-92a9-f48cbd2bc5ab,Available
9e22bc71-faf7-40b6-9f4a-a908c3211cb9,Pending
ba3839bb-9a2f-406a-93ef-85dffe0eb4f5,Adopted
07af439b-0dbd-4c9d-b932-315d5f022914,Available
05b9c250-9bd8-4585-8503-1198fa8180e6,Pending
103a6547-5c31-476d-a345-8f6a866fd311,Adopted
24e26f6a-a6f3-4f21-a903-6075e76c21a2,Available
6ea2f006-8225-44ca-9311-5a04e44a5fa6,Pending
b9af6571-2d27-4dc7-8e70-359046985e96,Available
e9bfb10f-22ba-409e-8bfc-857e59fefbcc,Pending
8d1bbcb5-f769-42a2-812d-70575855837e,Adopted
8d6b2cc6-170e-4295-b501-e175c1457f42,Pending
a5d5db32-c9ac-4393-9173-38875eda23fd,Pending
97c57df3-93a3-4672-9891-a92018979c2a,Pending
1211f931-c9b0-462e-aec1-322dd8012136,Available
053aa217-afc3-4a94-b082-a56427bb29e5,Adopted
83398632-788d-4059-a178-36aa8a5c7d83,Available
4d1bbdd1-4dab-4ae3-aaad-7c46f9edf319,Available
7c0ef153-dddb-4406-a46b-2b72a1ca639a,Adopted
87f6d576-3360-4984-a38f-794fc9abab3b,Available
9a9da8bf-716d-4146-903d-321e833e61a1,Adopted
1f120c0b-5f2b-460f-91ea-4cb319294217,Pending
1a2b4d1d-7e68-438e-a51e-18892b407741,Pending
b6fce3c5-eab7-4be7-95b7-3b496dbfe785,Pending
92a07a27-9486-4ace-b59b-c2a398f67209,Adopted
c58991ed-0f5e-45a1-90c9-85bec5f0ec9c,Adopted
18a7c317-6772-4842-9e97-e24c99916a48,Available
7d94712d-61a1-412b-bc5e-7594557d66c5,Pending
6db63664-e4b3-41b3-b674-92134014524c,Available
298e65b0-a126-471f-ae48-b87c100fc97a,Adopted
bed977c5-ef52-40ea-a855-116b1e3d03cd,Pending
7947dcbc-8edd-488f-907a-8aff61730d12,Pending
f2b8e666-4063-4f75-8f02-86c33842c858,Available
7b3c6e07-70b4-4d53-9989-d15d9d8906d2,Pending
317cc233-bf18-41b8-be59-ab58e6118408,Available
f15f5a1f-0cd7-4c58-b65c-898e0f9b6589,Available
430fc801-0a36-4dd2-9d08-9fcc0b9f9b59,Available
fd59b1ae-2f5e-40df-b7e2-e7b86744419f,Pending
1be370e9-711b-4522-96b8-de512ebbbf74,Pending
0d4d413b-769a-4dc0-aba5-9d6d2a9850c6,Adopted
520cd870-11e2-471d-9b85-3981d83f5450,Available
abf70cf4-c656-48fc-98f9-c4bd5dcc1d58,Available
078d2c13-bf1a-4142-a650-2fecf58a03ba,Available
